"adult","backdrop_path","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
false,"/6jnSkRFKkcyKyQJGO5eVfFeXFGF.jpg",,0,"Animation","",283564,"tt3839992","en","SlugTerra: Return of the Elementals","A new member has joined Eli and the Shane Gang! Junjie, once the protector of the Eastern Caverns, is a master of the slugslinging art of Slug Fu! But even with the power of five slingers, the Shane Gang find themselves in over their heads as they race across The 99 Caverns in search of the Legendary Elemental Slugs. The five Elementals are ancient slugs of great power, and the forbearers of all slugs found in SlugTerra today. In the wrong hands, they could bring Slugterra to the brink of destruction. So when an evil alliance starts hunting down the Elementals, Eli and his friends — old and new — take off in pursuit of the greatest threat their world has ever faced!",26.436,"/ApN2lteDsoIU5dDHJXeqVD13vpd.jpg","[{""id"":44658,""logo_path"":""/wmGOm6WY2yqZ9HMUzpohDWontdM.png"",""name"":""Nerd Corps Entertainment"",""origin_country"":""CA""}]","[{""iso_3166_1"":""CA"",""name"":""Canada""}]","2014-08-02",0,63,"[{""english_name"":""English"",""iso_639_1"":""en"",""name"":""English""}]","Released","","SlugTerra: Return of the Elementals",false,6.4,84
false,"/vF79DgazCw5vcMo3Vy4QS7KTy4n.jpg","{""id"":114374,""name"":""Fist of the North Star: The Legends of the True Savior"",""poster_path"":""/xhknQpIUioANiXbKIMDbD7rOEHy.jpg"",""backdrop_path"":""/qvukxg0eB9kpHVKOBsr1lynoM94.jpg""}",0,"Animation","",109080,"tt0456980","ja","真救世主伝説 北斗の拳 ラオウ伝 殉愛の章","A film adaptation of the Holy Emperor story arc, which primarily depicted the conflict between Kenshiro and Souther. New characters Reina, one of Raoh's army officers who falls in love with him, and her brother Soga, Raoh's advisor, play an important part with much of the plot involving Raoh's relationship with Reina as he conquers the land; most of this portion is new content exclusive to this film. The other side of the story is the retelling of Ken's attempt to save and protect the villagers from Souther's army with the help of Shū. There is also a small subplot of Bart returning to his home.",26.867,"/hU8JaaFRPF8DEnODHkW4h5GpHoY.jpg","[{""id"":7164,""logo_path"":""/vHsaqTkQ2ZTbdqrCA272YahoVlg.png"",""name"":""TMS Entertainment"",""origin_country"":""JP""}]","[{""iso_3166_1"":""JP"",""name"":""Japan""}]","2006-03-11",0,95,"[{""english_name"":""Japanese"",""iso_639_1"":""ja"",""name"":""日本語""}]","Released","","Fist of the North Star: Legend of Raoh - Chapter of Death in Love",false,6.7,56
false,"/cC6Ll2HDq9Lyx2RRd1bWPtHJrjI.jpg",,0,"Animation","",77499,"tt2091240","en","Barbie: A Perfect Christmas","Join Barbie and her sisters Skipper, Stacie and Chelsea as their holiday vacation plans turn into a most unexpected adventure and heartwarming lesson. After a snowstorm diverts their plane, the girls find themselves far from their New York destination and their holiday dreams. Now stranded at a remote inn in the tiny town of Tannenbaum, the sisters are welcomed by new friends and magical experiences. In appreciation for the wonderful hospitality they receive, they use their musical talents to put on a performance for the whole town. Barbie and her sisters realize the joy of being together is what really makes A Perfect Christmas!",25.031,"/u14NrsyD9h505ZXs5Ofm7Tv3AuM.jpg","[]","[{""iso_3166_1"":""US"",""name"":""United States of America""}]","2011-11-03",0,74,"[{""english_name"":""English"",""iso_639_1"":""en"",""name"":""English""}]","Released","","Barbie: A Perfect Christmas",false,6.7,235
false,"/3igN3WJmYEBNl68BbgcRpKflUVK.jpg","{""id"":196753,""name"":""Ghost In The Shell: Arise Collection"",""poster_path"":""/4gsgCc1p2WV7tDUVoWHGqz6Rzj.jpg"",""backdrop_path"":""/18WkPWaXZICbwjJ4VojlwbBYq6D.jpg""}",0,"Animation","http://news.kokaku-a.jp/",279254,"tt4016942","ja","攻殻機動隊ARISE border: 4 Ghost Stands Alone","The upcoming installment's story takes place amidst signs of postwar reconstruction in the winter of 2028. Tensions are rising in New Port City as demonstrations are held concerning the interests of foreign cartels. This leads to a shooting incident involving riot police. It all started with a cyberbrain infection released by the terrorist ""Fire Starter."" An independent offensive unit led by Makoto Kusanagi entrusts the suppression of the situation to their ghosts and aims for their own justice. Below the surface of the incident, lies the ""tin girl"" Emma and the ""scarecrow man"" Burinda Junior. As Kusanagi deals with the incident, she draws near to what those two ghosts were seeking.",28.07,"/dNlPBbpsyZCHDbYa4VxZOCj3RiI.jpg","[{""id"":528,""logo_path"":""/fO3Aof3lXQclYpBByYC8aneTXwA.png"",""name"":""Bandai Visual"",""origin_country"":""JP""},{""id"":882,""logo_path"":""/fRSWWjquvzcHjACbtF53utZFIll.png"",""name"":""Toho"",""origin_country"":""JP""},{""id"":529,""logo_path"":""/rwB6w2aPENQbx756pBWSw44Ouk.png"",""name"":""Production I.G"",""origin_country"":""JP""},{""id"":59118,""logo_path"":""/9nTCEBgGaaI5swkv8gy2vny0Mb5.png"",""name"":""Kodansha"",""origin_country"":""JP""}]","[{""iso_3166_1"":""JP"",""name"":""Japan""}]","2014-09-06",0,59,"[{""english_name"":""Japanese"",""iso_639_1"":""ja"",""name"":""日本語""}]","Released","","Ghost in the Shell Arise - Border 4: Ghost Stands Alone",false,7,90
false,"/rPIVGon9dNpgMvlGKqG2tvIG8vo.jpg","{""id"":97460,""name"":""Lady and the Tramp Collection"",""poster_path"":""/fvk72hTShONXVDDSdoTEVm7DJh0.jpg"",""backdrop_path"":""/8YIec6FKfOHn9uw7MMH1200wbyK.jpg""}",0,"Animation","",18269,"tt0249677","en","Lady and the Tramp II: Scamp's Adventure","Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?",29.621,"/nS3nhUZUSY8dWEsRmKILfiOC3F0.jpg","[{""id"":3475,""logo_path"":""/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png"",""name"":""Disney Television Animation"",""origin_country"":""US""}]","[{""iso_3166_1"":""AU"",""name"":""Australia""},{""iso_3166_1"":""US"",""name"":""United States of America""}]","2001-02-18",0,69,"[{""english_name"":""English"",""iso_639_1"":""en"",""name"":""English""}]","Released","","Lady and the Tramp II: Scamp's Adventure",false,6.4,1047
false,"/8QxUXOSusubrXQCCdHUoTa01TCZ.jpg",,0,"Animation","",246790,"tt2826774","de","Pinocchio","The world's most loved fairy tale is back in a whole new fantastic imagining in Pinocchio. When a piece of pine-wood falls into the hands of the poor old toy maker, Geppetto, he carves it into a puppet which he names Pinocchio. To Geppetto's delight, Pinocchio comes to life - and like most little boys, he's full of reckless whims and wild ideas! His crazy escapades lead him into a series of madcap adventures from joining the circus to visiting the inside of whale! Along his journey, and throughout all the fun, Pinocchio learns to be considerate and courageous and learns what it takes to become a real boy.",31.033,"/uvHa1ZrHYiewgakONfHmHSCjDf6.jpg","[{""id"":21931,""logo_path"":null,""name"":""FFP New Media GmbH"",""origin_country"":""""}]","[{""iso_3166_1"":""DE"",""name"":""Germany""}]","2013-12-24",0,79,"[{""english_name"":""German"",""iso_639_1"":""de"",""name"":""Deutsch""}]","Released","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.","Pinocchio",false,4.8,13
false,"/sUAkLYDCkitizIhKg035m6KmrnE.jpg","{""id"":34055,""name"":""Pokémon Collection"",""poster_path"":""/oUdOt0VbJQnkLwOiQLPJLxH8oCA.jpg"",""backdrop_path"":""/xQM02GXLgC0HxMHOCUIxTsjzi1O.jpg""}",0,"Animation","https://www.pokemon.com/us/pokemon-episodes/pokemon-movies/pokemon-4ever-2002",12600,"tt0287635","ja","劇場版ポケットモンスター セレビィ 時を超えた遭遇","40 years ago, a Celebi was being attacked by a Pokemon Hunter. Luckily, a young boy named Yukinari saved Celebi. Using its Time Traveling power, Celebi transported itself and Yukinari 40 years into the future. There, Satoshi, Kasumi, and Takeshi assist Yukinari to the healing lake in the forest so they can heal the wounded Celebi. Unfortunately an evil Team Rocket member, Vicious, tries to capture Celebi using his technology. As Satoshi and Co. try to get away from Vicious, they also run into Musashi, Kojiro, and Nyarth, who also want to capture Celebi. Soon it becomes a race against time to get Celebi and Yukinari back to the forest before Celebi is caught and is used to destroy the forest and themselves.",28.663,"/4Vafl9UF5oCiZYOl9q1hh1uZosR.jpg","[{""id"":89164,""logo_path"":null,""name"":""Pikachu Project 2001"",""origin_country"":""""},{""id"":5261,""logo_path"":null,""name"":""Shogakukan Production"",""origin_country"":""JP""},{""id"":12288,""logo_path"":""/e4dQAqZD374H5EuM0W1ljEBWTKy.png"",""name"":""Nintendo"",""origin_country"":""JP""},{""id"":138863,""logo_path"":null,""name"":""Pikachu Project 2002"",""origin_country"":""""},{""id"":12653,""logo_path"":null,""name"":""Pikachu Project"",""origin_country"":""JP""},{""id"":12654,""logo_path"":""/sFftxQv68oHFEX1GUsnsgsP8IQf.png"",""name"":""The Pokémon Company"",""origin_country"":""JP""}]","[{""iso_3166_1"":""JP"",""name"":""Japan""}]","2001-07-06",28023563,75,"[{""english_name"":""Japanese"",""iso_639_1"":""ja"",""name"":""日本語""}]","Released","Best friends. Better heroes.","Pokémon 4Ever: Celebi - Voice of the Forest",false,6.4,312
false,"/xydu6XhKVFf5FomLi9diWjoWc5d.jpg","{""id"":761648,""name"":""Bigfoot Collection"",""poster_path"":""/6SDjMM2uGNzJF6ILpZIHjKcfyUb.jpg"",""backdrop_path"":""/9VVEj8y7k72bRkcUhVn60dYgnp4.jpg""}",30000000,"Animation","https://www.nwave.com/films/the-son-of-bigfoot/",413644,"tt5715410","en","The Son of Bigfoot","Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",30.705,"/5yCQvhFuFPY0pACxoUpLUlYCxop.jpg","[{""id"":694,""logo_path"":""/5LEHONGkZBIoWvp1ygHOF8iyi1M.png"",""name"":""StudioCanal"",""origin_country"":""FR""},{""id"":10159,""logo_path"":null,""name"":""nWave Pictures"",""origin_country"":""BE""}]","[{""iso_3166_1"":""BE"",""name"":""Belgium""}]","2017-07-26",46372519,92,"[{""english_name"":""English"",""iso_639_1"":""en"",""name"":""English""}]","Released","Meet the wildest family around!","The Son of Bigfoot",false,6.6,381
false,"/x3kWhf5FrXQKyRnIzCnSqQvGsP7.jpg",,0,"Animation","https://www.netflix.com/title/81227142",888910,"tt15470770","en","Camp Confidential: America's Secret Nazis","Camp Confidential: America's Secret Nazis, is a documentary short featuring animation that  focuses on the story of a top secret POW camp that was classified for over 5 decades. In the midst of WWII, a group of young Jewish refugees are assigned to guard a top secret POW camp near Washington D.C. The Jewish soldiers soon discover that their prisoners are no other than Hitler's top scientists - What starts out as an intelligence mission to gather information from the Nazis, soon gets a shocking twist when the Jewish soldiers are tasked with a very different mission altogether. A mission that would question their moral values - exposing a dark secret from America's past.",41.835,"/eOwaUeFNsQt5ALBfZNPye33vBrS.jpg","[{""id"":163769,""logo_path"":null,""name"":""Babka and Stop press!"",""origin_country"":""""}]","[{""iso_3166_1"":""US"",""name"":""United States of America""}]","2021-09-24",0,34,"[{""english_name"":""English"",""iso_639_1"":""en"",""name"":""English""}]","Released","","Camp Confidential: America's Secret Nazis",false,7.1,16
false,"/iiZP2Jfj0FAD2ErNaEAEsFBcz7j.jpg","{""id"":148065,""name"":""Doraemon Collection"",""poster_path"":""/4TLSP1KD1uAlp2q1rTrc6SFlktX.jpg"",""backdrop_path"":""/rc6OFcSasL5YxBRPUQVwxmVF6h5.jpg""}",0,"Animation","",105444,"tt1147519","ja","ドラえもん のび太の南海大冒険","The search for documentation about the sea for a school work will make the magic door of Doraemon open and take Nobita to Shizuka, Gian and Sueno in the deep ocean. This time our friends embark on a huge and unique boat in order to learn about the mysteries of the sea and look for treasures. What nobody imagines is that a distortion in the line of space-time will lead them to the seventeenth century amid a great storm that will make them wreck and where Doraemon loses its magic pocket. No time to lose, our friends must find a way out. Will they succeed?",41.218,"/7wAQPPC4XLMvAvwCvR0k6V711my.jpg","[]","[{""iso_3166_1"":""JP"",""name"":""Japan""}]","1998-03-07",0,98,"[{""english_name"":""Japanese"",""iso_639_1"":""ja"",""name"":""日本語""}]","Released","","Doraemon: Nobita's Great Adventure in the South Seas",false,6.7,18
false,"/qo0QMHbtINR4JAux50G6p5bLiPG.jpg",,0,"Animation","",68449,"tt1467266","ja","グラップラー刃牙","His name is Baki Hanma. No one knows where he came from or where he learned his unique fighting style.  When it comes to Karate, Baki Hanma is just plain GOOD. He can defeat an opponent with a single blow and he's taking the Karate Championship by storm. In a prestigious match, he defeats competitor after competitor even though he's totally unknown and barely even ranked.  But now he's in for the fight of his life and he may have just met his match. Anything goes and his opponent can rip his nerves out -- literally. If he wins, he's the BEST. If he loses... he's DEAD.",26.616,"/p2vheIGpvG4qvUfXmKvJGy70FLp.jpg","[{""id"":82919,""logo_path"":null,""name"":""KnacK"",""origin_country"":""JP""}]","[{""iso_3166_1"":""JP"",""name"":""Japan""}]","1994-08-21",0,45,"[{""english_name"":""Japanese"",""iso_639_1"":""ja"",""name"":""日本語""}]","Released","","Grappler Baki: The Ultimate Fighter",false,6.3,13
